temp,location,clouds,pressure,rain,time_stamp,humidity,wind
37.47,Beacon Hill,0.04,1012.02,,2018-11-29 18:52:54-07,0.66,7.94
37.47,Boston University,0.04,1012.03,,2018-11-29 18:52:54-07,0.66,7.78
37.34,Fenway,0.04,1012.03,,2018-11-29 18:52:54-07,0.66,7.83
39.66,Financial District,0.04,1012.02,,2018-11-29 18:52:54-07,0.60,8.03
37.46,Haymarket Square,0.04,1012.02,,2018-11-29 18:52:54-07,0.66,8.00
37.50,North End,0.04,1012.02,,2018-11-29 18:52:54-07,0.66,8.02
37.41,North Station,0.04,1012.02,,2018-11-29 18:52:54-07,0.66,7.97
37.34,Northeastern University,0.04,1012.03,,2018-11-29 18:52:54-07,0.66,7.89
39.64,South Station,0.04,1012.02,,2018-11-29 18:52:54-07,0.60,8.03
37.36,Theatre District,0.04,1012.02,,2018-11-29 18:52:54-07,0.66,7.99
37.36,West End,0.04,1012.02,,2018-11-29 18:52:54-07,0.66,7.96
38.44,Boston University,0.51,997.92,,2018-11-28 19:06:47-07,0.70,10.13
38.40,Haymarket Square,0.51,997.88,,2018-11-28 19:06:47-07,0.70,10.41
40.65,Back Bay,0.93,1013.76,,2018-11-25 22:14:01-07,0.92,3.01
40.68,North End,0.93,1013.77,,2018-11-25 22:14:01-07,0.92,3.02
40.54,West End,0.93,1013.77,,2018-11-25 22:14:01-07,0.92,2.96
37.64,Back Bay,0.62,1000.58,,2018-11-28 23:38:49-07,0.71,10.41
37.66,Beacon Hill,0.62,1000.57,,2018-11-28 23:38:49-07,0.71,10.44
37.69,Boston University,0.63,1000.61,,2018-11-28 23:38:49-07,0.70,10.29
37.35,Fenway,0.62,1000.60,,2018-11-28 23:38:49-07,0.71,10.33
38.27,Financial District,0.61,1000.56,,2018-11-28 23:38:49-07,0.69,10.52
37.60,Haymarket Square,0.62,1000.56,,2018-11-28 23:38:49-07,0.71,10.48
37.64,North End,0.61,1000.55,,2018-11-28 23:38:49-07,0.71,10.50
37.51,North Station,0.62,1000.56,,2018-11-28 23:38:49-07,0.71,10.45
37.33,Northeastern University,0.62,1000.60,,2018-11-28 23:38:49-07,0.71,10.39
38.19,South Station,0.61,1000.56,,2018-11-28 23:38:49-07,0.69,10.53
37.37,Theatre District,0.62,1000.57,,2018-11-28 23:38:49-07,0.71,10.49
37.45,West End,0.62,1000.57,,2018-11-28 23:38:49-07,0.71,10.44
29.89,South Station,0.05,1016.53,,2018-11-30 04:52:59-07,0.84,3.20
47.34,Back Bay,0.98,1002.73,,2018-12-02 19:52:54-07,0.94,3.56
47.26,Beacon Hill,0.98,1002.73,,2018-12-02 19:52:54-07,0.94,3.57
47.31,Boston University,0.98,1002.73,,2018-12-02 19:52:54-07,0.94,3.41
47.28,Fenway,0.98,1002.73,,2018-12-02 19:52:54-07,0.94,3.48
47.28,Financial District,0.98,1002.74,,2018-12-02 19:52:54-07,0.94,3.67
47.26,Haymarket Square,0.98,1002.74,,2018-12-02 19:52:54-07,0.94,3.61
47.28,North End,0.98,1002.74,,2018-12-02 19:52:54-07,0.94,3.63
47.23,North Station,0.98,1002.74,,2018-12-02 19:52:54-07,0.94,3.58
47.29,Northeastern University,0.98,1002.73,,2018-12-02 19:52:54-07,0.94,3.55
47.28,South Station,0.98,1002.74,,2018-12-02 19:52:54-07,0.94,3.69
47.24,Theatre District,0.98,1002.73,,2018-12-02 19:52:54-07,0.94,3.64
47.20,West End,0.98,1002.74,,2018-12-02 19:52:54-07,0.94,3.57
48.76,Beacon Hill,0.55,1021.37,,2018-12-15 13:45:02-07,0.71,5.49
48.60,Fenway,0.56,1021.35,,2018-12-15 13:45:02-07,0.72,5.37
49.92,Financial District,0.54,1021.37,,2018-12-15 13:45:02-07,0.68,5.54
48.60,Theatre District,0.55,1021.36,,2018-12-15 13:45:02-07,0.72,5.50
48.60,West End,0.55,1021.37,,2018-12-15 13:45:02-07,0.72,5.51
41.40,Fenway,0.27,1032.06,,2018-12-14 09:45:01-07,0.66,4.22
41.13,Haymarket Square,0.26,1032.08,,2018-12-14 09:45:01-07,0.66,4.31
41.14,North End,0.26,1032.08,,2018-12-14 09:45:01-07,0.66,4.31
44.54,Back Bay,0.77,1000.87,,2018-12-03 00:52:54-07,0.96,3.49
44.48,Beacon Hill,0.77,1000.87,,2018-12-03 00:52:54-07,0.96,3.50
44.49,Boston University,0.76,1000.88,,2018-12-03 00:52:54-07,0.96,3.39
44.40,Fenway,0.76,1000.88,,2018-12-03 00:52:54-07,0.97,3.44
44.50,Financial District,0.78,1000.87,,2018-12-03 00:52:54-07,0.96,3.58
44.45,Haymarket Square,0.78,1000.87,,2018-12-03 00:52:54-07,0.96,3.54
44.48,North End,0.78,1000.87,,2018-12-03 00:52:54-07,0.96,3.55
44.38,North Station,0.78,1000.87,,2018-12-03 00:52:54-07,0.96,3.51
44.44,Northeastern University,0.76,1000.88,,2018-12-03 00:52:54-07,0.97,3.49
44.50,South Station,0.78,1000.87,,2018-12-03 00:52:54-07,0.97,3.59
44.43,Theatre District,0.77,1000.87,,2018-12-03 00:52:54-07,0.97,3.56
44.34,West End,0.78,1000.87,,2018-12-03 00:52:54-07,0.97,3.51
40.52,Back Bay,0.89,1015.35,,2018-11-26 05:35:08-07,0.94,3.32
40.46,Beacon Hill,0.93,1015.16,,2018-11-26 05:35:08-07,0.95,3.16
40.35,Boston University,0.93,1015.16,,2018-11-26 05:35:08-07,0.95,3.14
40.38,Fenway,0.93,1015.15,,2018-11-26 05:35:08-07,0.95,3.14
43.08,Financial District,0.93,1015.17,,2018-11-26 05:35:08-07,0.86,3.17
40.55,North End,0.93,1015.17,,2018-11-26 05:35:08-07,0.95,3.16
40.48,North Station,0.93,1015.17,,2018-11-26 05:35:08-07,0.95,3.16
40.46,Northeastern University,0.93,1015.16,,2018-11-26 05:35:08-07,0.95,3.15
43.10,South Station,0.93,1015.16,,2018-11-26 05:35:08-07,0.86,3.17
40.50,Theatre District,0.93,1015.16,,2018-11-26 05:35:08-07,0.95,3.16
40.43,West End,0.93,1015.16,,2018-11-26 05:35:08-07,0.95,3.16
42.20,Beacon Hill,0.89,1012.46,0.0591,2018-12-16 15:45:02-07,0.77,11.10
41.94,Fenway,0.87,1012.44,0.1072,2018-12-16 15:45:02-07,0.78,10.92
43.08,Financial District,0.89,1012.50,0.0514,2018-12-16 15:45:02-07,0.75,11.15
42.01,North Station,0.89,1012.52,0.0471,2018-12-16 15:45:02-07,0.78,11.00
41.86,Northeastern University,0.90,1012.43,0.1011,2018-12-16 15:45:02-07,0.78,11.04
42.90,South Station,0.89,1012.69,0.0594,2018-12-16 15:45:02-07,0.73,11.34
41.97,West End,0.89,1012.51,0.0521,2018-12-16 15:45:02-07,0.78,10.98
32.99,Back Bay,0.18,1033.82,,2018-12-14 07:45:01-07,0.78,3.25
32.93,Beacon Hill,0.18,1033.82,,2018-12-14 07:45:01-07,0.78,3.28
32.43,Boston University,0.19,1033.81,,2018-12-14 07:45:01-07,0.80,3.17
33.08,Fenway,0.19,1033.81,,2018-12-14 07:45:01-07,0.78,3.18
32.78,Financial District,0.17,1033.82,,2018-12-14 07:45:01-07,0.79,3.34
33.22,Haymarket Square,0.17,1033.82,,2018-12-14 07:45:01-07,0.77,3.32
33.21,North End,0.17,1033.82,,2018-12-14 07:45:01-07,0.78,3.33
33.33,North Station,0.17,1033.82,,2018-12-14 07:45:01-07,0.77,3.30
33.35,Northeastern University,0.19,1033.81,,2018-12-14 07:45:01-07,0.77,3.22
32.85,South Station,0.17,1033.82,,2018-12-14 07:45:01-07,0.79,3.34
33.41,Theatre District,0.18,1033.82,,2018-12-14 07:45:01-07,0.77,3.31
33.32,West End,0.17,1033.82,,2018-12-14 07:45:01-07,0.77,3.29
32.55,Back Bay,0.00,1014.52,,2018-11-29 23:52:54-07,0.77,4.00
32.53,Beacon Hill,0.00,1014.52,,2018-11-29 23:52:54-07,0.77,4.03
32.45,Boston University,0.00,1014.52,,2018-11-29 23:52:54-07,0.78,3.92
32.44,Fenway,0.00,1014.52,,2018-11-29 23:52:54-07,0.78,3.95
32.59,Financial District,0.00,1014.52,,2018-11-29 23:52:54-07,0.77,4.08
32.58,Haymarket Square,0.00,1014.53,,2018-11-29 23:52:54-07,0.77,4.06
32.58,North End,0.00,1014.47,,2018-11-29 23:52:54-07,0.77,4.05
32.55,North Station,0.00,1014.53,,2018-11-29 23:52:54-07,0.77,4.04
32.45,Northeastern University,0.00,1014.52,,2018-11-29 23:52:54-07,0.78,3.99
32.58,South Station,0.00,1014.52,,2018-11-29 23:52:54-07,0.77,4.09
32.51,Theatre District,0.00,1014.52,,2018-11-29 23:52:54-07,0.78,4.06
32.50,West End,0.00,1014.53,,2018-11-29 23:52:54-07,0.77,4.03
40.92,Back Bay,0.96,993.93,,2018-11-28 13:43:20-07,0.65,9.97
40.91,Beacon Hill,0.96,993.92,,2018-11-28 13:43:20-07,0.65,9.99
41.04,Boston University,0.96,993.95,,2018-11-28 13:43:20-07,0.65,9.81
40.68,Fenway,0.96,993.95,,2018-11-28 13:43:20-07,0.65,9.89
41.45,Financial District,0.97,993.91,,2018-11-28 13:43:20-07,0.64,10.11
40.77,Haymarket Square,0.96,993.90,,2018-11-28 13:43:20-07,0.65,10.04
40.81,North End,0.96,993.90,,2018-11-28 13:43:20-07,0.65,10.06
40.67,North Station,0.96,993.90,,2018-11-28 13:43:20-07,0.66,9.99
40.52,Northeastern University,0.97,993.94,,2018-11-28 13:43:20-07,0.66,9.98
41.36,South Station,0.97,993.91,,2018-11-28 13:43:20-07,0.64,10.13
40.48,Theatre District,0.97,993.92,,2018-11-28 13:43:20-07,0.66,10.07
40.62,West End,0.96,993.91,,2018-11-28 13:43:20-07,0.66,9.99
44.77,Back Bay,1.00,999.76,0.0143,2018-11-26 21:15:20-07,0.90,15.08
44.75,Beacon Hill,1.00,999.77,0.0143,2018-11-26 21:15:20-07,0.90,15.20
44.78,Boston University,1.00,999.79,0.0127,2018-11-26 21:15:20-07,0.90,14.81
44.63,Fenway,1.00,999.76,0.0133,2018-11-26 21:15:20-07,0.90,14.86
44.93,Financial District,1.00,999.75,0.0167,2018-11-26 21:15:20-07,0.89,15.37
44.76,Haymarket Square,1.00,999.77,0.0153,2018-11-26 21:15:20-07,0.89,15.33
44.79,North End,1.00,999.77,0.022,2018-11-26 21:15:20-07,0.89,15.38
44.73,North Station,1.00,999.78,0.021,2018-11-26 21:15:20-07,0.90,15.28
44.61,Northeastern University,1.00,999.75,0.0143,2018-11-26 21:15:20-07,0.90,14.98
44.89,South Station,1.00,999.74,0.0173,2018-11-26 21:15:20-07,0.89,15.37
44.63,Theatre District,1.00,999.75,0.016,2018-11-26 21:15:20-07,0.90,15.27
44.67,West End,1.00,999.78,0.0143,2018-11-26 21:15:20-07,0.90,15.24
36.36,Back Bay,0.00,1012.38,,2018-11-29 19:52:54-07,0.68,6.79
36.34,Beacon Hill,0.00,1012.38,,2018-11-29 19:52:54-07,0.68,6.83
36.33,Boston University,0.00,1012.38,,2018-11-29 19:52:54-07,0.68,6.70
36.24,Fenway,0.00,1012.38,,2018-11-29 19:52:54-07,0.69,6.72
36.89,Financial District,0.00,1012.38,,2018-11-29 19:52:54-07,0.67,6.89
36.35,Haymarket Square,0.00,1012.37,,2018-11-29 19:52:54-07,0.68,6.87
36.38,North End,0.00,1012.37,,2018-11-29 19:52:54-07,0.68,6.89
36.31,North Station,0.00,1012.37,,2018-11-29 19:52:54-07,0.68,6.85
36.25,Northeastern University,0.00,1012.38,,2018-11-29 19:52:54-07,0.69,6.77
36.87,South Station,0.00,1012.38,,2018-11-29 19:52:54-07,0.67,6.89
36.26,Theatre District,0.00,1012.38,,2018-11-29 19:52:54-07,0.69,6.86
36.26,West End,0.00,1012.37,,2018-11-29 19:52:54-07,0.69,6.84
41.46,Beacon Hill,0.91,1028.96,,2018-12-14 13:45:02-07,0.70,4.53
42.12,South Station,0.91,1028.97,,2018-12-14 13:45:02-07,0.69,4.56
44.56,Back Bay,1.00,1008.38,0.0345,2018-11-26 16:12:14-07,0.87,9.47
44.51,Beacon Hill,1.00,1008.40,0.035,2018-11-26 16:12:14-07,0.88,9.49
44.52,Boston University,1.00,1008.36,0.0428,2018-11-26 16:12:14-07,0.88,9.41
44.51,Fenway,1.00,1008.36,0.036,2018-11-26 16:12:14-07,0.88,9.42
45.14,Financial District,1.00,1008.41,0.0282,2018-11-26 16:12:14-07,0.85,9.52
44.55,Haymarket Square,1.00,1008.42,0.033,2018-11-26 16:12:14-07,0.87,9.51
44.57,North End,1.00,1008.42,0.0328,2018-11-26 16:12:14-07,0.87,9.51
44.54,North Station,1.00,1008.42,0.0358,2018-11-26 16:12:14-07,0.87,9.49
44.51,Northeastern University,1.00,1008.37,0.032,2018-11-26 16:12:14-07,0.88,9.45
45.14,South Station,1.00,1008.41,0.0262,2018-11-26 16:12:14-07,0.86,9.53
44.51,West End,1.00,1008.41,0.036,2018-11-26 16:12:14-07,0.88,9.49
39.50,Beacon Hill,0.83,995.63,,2018-11-28 16:32:10-07,0.66,10.83
39.41,North Station,0.83,995.62,,2018-11-28 16:32:10-07,0.66,10.84
44.95,Back Bay,0.99,990.87,0.0087,2018-11-27 03:45:20-07,0.97,6.14
44.95,Beacon Hill,0.99,990.88,0.008,2018-11-27 03:45:20-07,0.97,6.27
44.88,Boston University,0.99,990.86,0.01,2018-11-27 03:45:20-07,0.97,5.85
44.83,Fenway,0.99,990.86,0.0123,2018-11-27 03:45:20-07,0.97,5.92
46.08,Financial District,0.99,990.88,0.008,2018-11-27 03:45:20-07,0.93,6.47
45.03,Haymarket Square,0.99,990.88,0.005,2018-11-27 03:45:20-07,0.97,6.43
45.06,North End,0.99,990.89,0.0063,2018-11-27 03:45:20-07,0.97,6.49
45.00,North Station,0.99,990.88,0.007,2018-11-27 03:45:20-07,0.97,6.37
44.66,Northeastern University,1.00,990.31,0.0087,2018-11-27 03:45:20-07,0.95,4.60
46.10,South Station,0.99,990.88,0.0087,2018-11-27 03:45:20-07,0.93,6.46
44.97,Theatre District,0.99,990.88,0.008,2018-11-27 03:45:20-07,0.97,6.35
44.94,West End,0.99,990.88,0.0073,2018-11-27 03:45:20-07,0.97,6.32
45.38,Theatre District,0.84,1013.55,,2018-11-26 09:35:09-07,0.86,5.89
43.51,Back Bay,0.95,989.14,,2018-11-27 07:45:20-07,0.89,11.94
43.54,Beacon Hill,0.95,989.11,,2018-11-27 07:45:20-07,0.89,11.93
43.33,Boston University,0.95,989.16,,2018-11-27 07:45:20-07,0.89,12.01
43.23,Fenway,0.95,989.18,,2018-11-27 07:45:20-07,0.89,11.97
44.16,Financial District,0.95,989.10,,2018-11-27 07:45:20-07,0.87,11.87
43.63,Haymarket Square,0.95,989.08,,2018-11-27 07:45:20-07,0.89,11.89
41.54,North End,1.00,988.57,,2018-11-27 07:45:20-07,0.90,9.95
43.56,North Station,0.95,989.08,,2018-11-27 07:45:20-07,0.89,11.91
41.35,Northeastern University,1.00,988.64,,2018-11-27 07:45:20-07,0.90,9.92
41.61,South Station,1.00,988.60,,2018-11-27 07:45:20-07,0.89,9.97
43.43,Theatre District,0.95,989.12,,2018-11-27 07:45:20-07,0.89,11.90
43.49,West End,0.95,989.09,,2018-11-27 07:45:20-07,0.89,11.92
40.62,Fenway,0.85,1026.94,,2018-12-14 17:45:02-07,0.83,4.98
40.97,Haymarket Square,0.86,1027.01,,2018-12-14 17:45:02-07,0.82,5.43
42.13,South Station,0.86,1026.95,,2018-12-14 17:45:02-07,0.78,5.09
40.63,West End,0.86,1026.94,,2018-12-14 17:45:02-07,0.83,5.06
36.33,Beacon Hill,1.00,1004.04,,2018-12-17 02:45:02-07,0.93,9.75
36.19,West End,1.00,1004.04,,2018-12-17 02:45:02-07,0.93,9.76
37.70,Boston University,0.63,1001.84,,2018-11-29 01:53:00-07,0.69,9.95
42.64,Boston University,1.00,1017.40,,2018-12-16 10:45:01-07,0.72,9.59
42.49,Haymarket Square,1.00,1017.42,,2018-12-16 10:45:01-07,0.72,9.87
42.51,North End,1.00,1017.42,,2018-12-16 10:45:01-07,0.72,9.90
42.43,Back Bay,0.49,1023.05,,2018-12-01 10:52:54-07,0.57,1.04
42.37,Beacon Hill,0.50,1023.06,,2018-12-01 10:52:54-07,0.57,1.00
42.47,Boston University,0.49,1023.05,,2018-12-01 10:52:54-07,0.56,1.04
42.41,Fenway,0.49,1023.05,,2018-12-01 10:52:54-07,0.57,1.07
42.27,Financial District,0.50,1023.06,,2018-12-01 10:52:54-07,0.57,1.01
42.39,Haymarket Square,0.50,1023.06,,2018-12-01 10:52:54-07,0.57,0.98
42.41,North End,0.50,1023.06,,2018-12-01 10:52:54-07,0.57,0.97
42.39,North Station,0.50,1023.06,,2018-12-01 10:52:54-07,0.57,0.97
42.41,Northeastern University,0.49,1023.05,,2018-12-01 10:52:54-07,0.57,1.08
42.28,South Station,0.50,1023.06,,2018-12-01 10:52:54-07,0.57,1.02
42.36,Theatre District,0.50,1023.06,,2018-12-01 10:52:54-07,0.57,1.03
42.35,West End,0.50,1023.06,,2018-12-01 10:52:54-07,0.57,0.98
35.84,Back Bay,0.78,1001.92,,2018-12-17 21:45:01-07,0.66,10.81
35.88,Boston University,0.78,1001.95,,2018-12-17 21:45:01-07,0.66,10.69
36.27,Financial District,0.78,1001.88,,2018-12-17 21:45:01-07,0.65,10.93
35.80,North End,0.78,1001.87,,2018-12-17 21:45:01-07,0.66,10.93
35.74,North Station,0.78,1001.88,,2018-12-17 21:45:01-07,0.66,10.89
35.71,Northeastern University,0.79,1001.94,,2018-12-17 21:45:01-07,0.66,10.76
35.69,Theatre District,0.78,1001.89,,2018-12-17 21:45:01-07,0.66,10.89
28.01,Back Bay,0.34,1034.71,,2018-12-14 00:45:01-07,0.77,2.48
28.01,Beacon Hill,0.34,1034.71,,2018-12-14 00:45:01-07,0.77,2.48
27.91,Boston University,0.35,1034.70,,2018-12-14 00:45:01-07,0.77,2.45
27.86,Fenway,0.35,1034.70,,2018-12-14 00:45:01-07,0.77,2.46
28.11,Financial District,0.33,1034.72,,2018-12-14 00:45:01-07,0.77,2.50
28.12,Haymarket Square,0.34,1034.71,,2018-12-14 00:45:01-07,0.77,2.49
28.16,North End,0.34,1034.71,,2018-12-14 00:45:01-07,0.77,2.49
28.09,North Station,0.34,1034.71,,2018-12-14 00:45:01-07,0.77,2.48
27.89,Northeastern University,0.34,1034.70,,2018-12-14 00:45:01-07,0.78,2.47
28.10,South Station,0.33,1034.72,,2018-12-14 00:45:01-07,0.78,2.50
28.01,Theatre District,0.33,1034.71,,2018-12-14 00:45:01-07,0.78,2.49
28.02,West End,0.34,1034.71,,2018-12-14 00:45:01-07,0.77,2.48
51.81,Back Bay,0.91,1021.29,,2018-12-15 11:45:01-07,0.73,5.50
51.79,Boston University,0.92,1021.30,,2018-12-15 11:45:01-07,0.73,5.40
51.87,Haymarket Square,0.90,1021.30,,2018-12-15 11:45:01-07,0.73,5.60
51.87,North End,0.89,1021.30,,2018-12-15 11:45:01-07,0.73,5.62
51.97,North Station,0.90,1021.31,,2018-12-15 11:45:01-07,0.72,5.58
52.00,Northeastern University,0.92,1021.28,,2018-12-15 11:45:01-07,0.73,5.45
43.20,Beacon Hill,0.92,1015.08,,2018-12-16 12:45:02-07,0.73,10.08
42.74,Boston University,0.95,1015.00,,2018-12-16 12:45:02-07,0.74,9.59
43.98,Financial District,0.93,1015.08,,2018-12-16 12:45:02-07,0.71,10.22
42.94,North Station,0.95,1015.02,,2018-12-16 12:45:02-07,0.73,9.85
43.28,Northeastern University,0.93,1015.06,,2018-12-16 12:45:02-07,0.73,10.04
43.27,Theatre District,0.93,1015.07,,2018-12-16 12:45:02-07,0.73,10.17
42.88,West End,0.95,1015.02,,2018-12-16 12:45:02-07,0.74,9.84
40.19,Haymarket Square,0.94,1015.35,,2018-11-26 04:35:10-07,0.95,2.38
47.12,Beacon Hill,0.41,1021.65,,2018-12-15 14:45:02-07,0.70,6.65
47.09,Fenway,0.41,1021.65,,2018-12-15 14:45:02-07,0.70,6.52
48.52,Financial District,0.41,1021.65,,2018-12-15 14:45:02-07,0.67,6.73
47.06,Northeastern University,0.41,1021.64,,2018-12-15 14:45:02-07,0.70,6.57
48.48,South Station,0.41,1021.65,,2018-12-15 14:45:02-07,0.67,6.73
47.03,West End,0.42,1021.65,,2018-12-15 14:45:02-07,0.70,6.67
24.21,Back Bay,0.08,1026.82,,2018-12-12 20:41:45-07,0.47,5.53
24.19,Beacon Hill,0.08,1026.82,,2018-12-12 20:41:45-07,0.47,5.60
24.06,Boston University,0.08,1026.83,,2018-12-12 20:41:45-07,0.48,5.37
24.15,Fenway,0.08,1026.83,,2018-12-12 20:41:45-07,0.48,5.41
24.34,Financial District,0.08,1026.82,,2018-12-12 20:41:45-07,0.47,5.70
24.27,Haymarket Square,0.08,1026.82,,2018-12-12 20:41:45-07,0.47,5.68
24.30,North End,0.08,1026.82,,2018-12-12 20:41:45-07,0.47,5.70
24.24,North Station,0.08,1026.82,,2018-12-12 20:41:45-07,0.47,5.64
24.24,Northeastern University,0.08,1026.82,,2018-12-12 20:41:45-07,0.48,5.49
24.38,South Station,0.08,1026.82,,2018-12-12 20:41:45-07,0.47,5.70
24.30,Theatre District,0.08,1026.82,,2018-12-12 20:41:45-07,0.47,5.64
24.21,West End,0.08,1026.82,,2018-12-12 20:41:45-07,0.47,5.62
29.26,North Station,0.22,1021.62,,2018-12-09 18:58:33-07,0.58,4.33
27.75,South Station,0.22,1021.62,,2018-12-09 18:58:33-07,0.61,4.34
29.21,West End,0.22,1021.62,,2018-12-09 18:58:33-07,0.58,4.32
28.90,Beacon Hill,0.25,1021.52,,2018-12-09 19:35:07-07,0.59,5.10
28.92,Haymarket Square,0.25,1021.52,,2018-12-09 19:35:07-07,0.59,5.15
28.94,South Station,0.25,1021.52,,2018-12-09 19:35:07-07,0.60,5.14
37.98,Back Bay,0.60,999.90,,2018-11-28 23:22:41-07,0.70,9.98
38.03,Boston University,0.60,999.91,,2018-11-28 23:22:41-07,0.70,9.90
37.97,North End,0.61,999.87,,2018-11-28 23:22:41-07,0.70,10.04
37.86,North Station,0.61,999.88,,2018-11-28 23:22:41-07,0.70,10.01
37.73,Northeastern University,0.60,999.91,,2018-11-28 23:22:41-07,0.71,9.97
38.30,South Station,0.60,999.88,,2018-11-28 23:22:41-07,0.69,10.06
37.75,Theatre District,0.60,999.88,,2018-11-28 23:22:41-07,0.71,10.03
37.81,West End,0.61,999.88,,2018-11-28 23:22:41-07,0.70,10.00
34.62,Back Bay,0.46,991.93,,2018-11-28 01:27:00-07,0.80,6.18
34.58,Beacon Hill,0.45,991.92,,2018-11-28 01:27:00-07,0.81,6.20
34.58,Boston University,0.47,991.94,,2018-11-28 01:27:00-07,0.80,6.09
34.53,Fenway,0.47,991.94,,2018-11-28 01:27:00-07,0.81,6.13
35.40,Financial District,0.45,991.92,,2018-11-28 01:27:00-07,0.78,6.27
34.63,Haymarket Square,0.44,991.91,,2018-11-28 01:27:00-07,0.80,6.24
34.65,North End,0.44,991.91,,2018-11-28 01:27:00-07,0.80,6.25
34.62,North Station,0.44,991.91,,2018-11-28 01:27:00-07,0.80,6.21
34.51,Northeastern University,0.47,991.94,,2018-11-28 01:27:00-07,0.81,6.18
35.37,South Station,0.45,991.92,,2018-11-28 01:27:00-07,0.78,6.28
34.53,Theatre District,0.45,991.93,,2018-11-28 01:27:00-07,0.81,6.24
34.57,West End,0.45,991.92,,2018-11-28 01:27:00-07,0.81,6.21
40.15,Fenway,0.91,1013.79,,2018-11-25 22:29:18-07,0.94,2.67
40.34,North Station,0.92,1013.80,,2018-11-25 22:29:18-07,0.93,2.66
40.28,South Station,0.92,1013.80,,2018-11-25 22:29:18-07,0.94,2.82
40.28,West End,0.92,1013.80,,2018-11-25 22:29:18-07,0.94,2.67
40.62,South Station,0.94,1013.74,,2018-11-25 22:03:01-07,0.92,3.15
40.88,Back Bay,0.18,1009.58,,2018-11-29 14:52:54-07,0.59,8.74
40.84,Beacon Hill,0.17,1009.57,,2018-11-29 14:52:54-07,0.59,8.92
40.79,Boston University,0.19,1009.58,,2018-11-29 14:52:54-07,0.59,8.48
40.91,Fenway,0.19,1009.58,,2018-11-29 14:52:54-07,0.59,8.47
41.68,Financial District,0.16,1009.57,,2018-11-29 14:52:54-07,0.57,9.06
41.05,Haymarket Square,0.16,1009.57,,2018-11-29 14:52:54-07,0.59,9.10
41.08,North End,0.16,1009.57,,2018-11-29 14:52:54-07,0.59,9.16
41.09,North Station,0.17,1009.57,,2018-11-29 14:52:54-07,0.59,9.07
41.06,Northeastern University,0.18,1009.58,,2018-11-29 14:52:54-07,0.58,8.57
41.70,South Station,0.16,1009.57,,2018-11-29 14:52:54-07,0.57,9.02
41.13,Theatre District,0.17,1009.57,,2018-11-29 14:52:54-07,0.58,8.93
41.04,West End,0.17,1009.57,,2018-11-29 14:52:54-07,0.59,9.01
39.46,Back Bay,0.19,992.32,,2018-11-27 16:45:20-07,0.73,9.96
39.56,Beacon Hill,0.14,992.12,,2018-11-27 16:45:20-07,0.71,8.23
39.60,Boston University,0.15,992.14,,2018-11-27 16:45:20-07,0.71,8.01
39.46,Fenway,0.15,992.15,,2018-11-27 16:45:20-07,0.71,8.03
40.00,Financial District,0.14,992.12,,2018-11-27 16:45:20-07,0.70,8.32
39.56,Haymarket Square,0.14,992.11,,2018-11-27 16:45:20-07,0.71,8.31
39.59,North End,0.14,992.10,,2018-11-27 16:45:20-07,0.71,8.34
39.52,North Station,0.14,992.10,,2018-11-27 16:45:20-07,0.71,8.29
39.45,Northeastern University,0.15,992.15,,2018-11-27 16:45:20-07,0.71,8.09
39.97,South Station,0.14,992.13,,2018-11-27 16:45:20-07,0.70,8.31
39.47,Theatre District,0.14,992.13,,2018-11-27 16:45:20-07,0.71,8.26
39.48,West End,0.14,992.11,,2018-11-27 16:45:20-07,0.71,8.26
38.99,Boston University,0.42,1023.45,,2018-12-15 23:45:02-07,0.73,6.91
40.51,South Station,0.42,1023.43,,2018-12-15 23:45:02-07,0.69,7.43
39.16,West End,0.41,1023.55,,2018-12-15 23:45:02-07,0.73,7.74
46.89,Back Bay,0.06,1002.18,,2018-12-03 16:52:54-07,0.56,8.59
46.87,Beacon Hill,0.06,1002.17,,2018-12-03 16:52:54-07,0.56,8.63
46.87,Boston University,0.06,1002.18,,2018-12-03 16:52:54-07,0.56,8.33
46.76,Fenway,0.06,1002.18,,2018-12-03 16:52:54-07,0.57,8.44
46.89,Haymarket Square,0.05,1002.16,,2018-12-03 16:52:54-07,0.56,8.71
46.93,North End,0.05,1002.16,,2018-12-03 16:52:54-07,0.56,8.75
46.86,North Station,0.06,1002.16,,2018-12-03 16:52:54-07,0.56,8.65
46.78,Northeastern University,0.05,1002.18,,2018-12-03 16:52:54-07,0.56,8.58
47.27,South Station,0.05,1002.17,,2018-12-03 16:52:54-07,0.55,8.85
46.82,Theatre District,0.05,1002.17,,2018-12-03 16:52:54-07,0.56,8.76
46.81,West End,0.06,1002.16,,2018-12-03 16:52:54-07,0.56,8.64
38.41,Back Bay,0.60,997.47,,2018-11-28 18:24:43-07,0.71,10.36
38.37,Beacon Hill,0.59,997.45,,2018-11-28 18:24:43-07,0.72,10.38
38.44,Boston University,0.60,997.49,,2018-11-28 18:24:43-07,0.71,10.23
38.20,Fenway,0.60,997.49,,2018-11-28 18:24:43-07,0.72,10.28
36.75,Financial District,0.59,997.44,,2018-11-28 18:24:43-07,0.76,10.47
36.68,South Station,0.59,997.44,,2018-11-28 18:24:43-07,0.76,10.49
38.16,Theatre District,0.60,997.45,,2018-11-28 18:24:43-07,0.72,10.44
38.23,West End,0.59,997.44,,2018-11-28 18:24:43-07,0.72,10.39
